DistanceType	StimClass	Comparison	fROI_Criterion	fROI	ID	Distance
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss018	0.175041718353599
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss018	0.286104305140184
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss018	0.175660997191013
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss018	0.427972970040642
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss018	0.385536854214867
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss018	0.232570943908316
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss018	0.209112211868704
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss018	0.132638568544937
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss018	0.174191038036558
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss018	0.375043130474078
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss018	0.188896016648486
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss018	0.743944587337628
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss018	0.206588304168191
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss018	0.439997119932009
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss018	0.163686788249625
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss019	0.285252486450747
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss019	0.104567880220714
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss019	0.124380990958968
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss019	0.231523834102539
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss019	0.249288121195524
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss019	0.195319262347812
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss019	0.212304687237928
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss019	0.377407658950637
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss019	0.288201825039335
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss019	0.146497176493733
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss019	0.211200657394605
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss019	0.276846449793478
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss019	0.247642183561316
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss019	0.266520282277879
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss019	0.263592348776259
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss019	0.216875551539564
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss020	0.333800634257578
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss020	0.307182645207432
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss020	0.179019799683473
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss020	0.349282447833859
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss020	0.376395352435482
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss020	0.544186465103907
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss020	0.457692349074036
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss020	0.433854933132426
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss020	0.343854489769692
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss020	0.570214281074674
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss020	0.389169207736311
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss020	0.569587590766654
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss020	0.467477619582708
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss020	0.59503407978975
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss020	0.341759087838613
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss020	0.357176493353681
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss021	0.408862694390279
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss021	0.354049029964278
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss021	0.311395107915785
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss021	0.301813562119212
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss021	0.640635634994709
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss021	0.590283337055099
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss021	0.385624948360794
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss021	0.334289716182134
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss021	0.443594354027034
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss021	0.571803420589178
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss021	0.385889410840035
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss021	0.362342325224671
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss021	0.428424248928631
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss021	0.320410644465509
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss021	0.238398626625576
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss021	0.577292940074739
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss022	0.332686765928029
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss022	0.293472039846856
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss022	0.25598325927414
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss022	0.357545123286755
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss022	0.636879554711871
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss022	0.230939652009155
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss022	0.210498913896687
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss022	0.360082284590691
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss022	0.36787030837138
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss022	0.298750849862156
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss022	0.203511676265484
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss022	0.328398593658141
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss022	0.328551135559462
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss022	0.323297748249282
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss022	0.261200421391438
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss022	0.389451336961285
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss023	0.160305596821574
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss023	0.153557062981606
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss023	0.160490289591653
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss023	0.309687498283536
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss023	0.220941210991015
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss023	0.111721766781547
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss023	0.182562305426789
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss023	0.142080553854944
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss023	0.252598540734598
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss023	0.177783997918906
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss023	0.218423742253679
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss023	0.127583961186054
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss023	0.354149724177294
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss023	0.161884291095943
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss023	0.174728230725832
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss023	0.336350387122706
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss024	0.8251867989185
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss024	0.650302482168064
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss024	0.500675917117158
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss024	0.510858394533743
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss024	0.477955744928111
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss024	0.288232069169768
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss024	0.498276388296723
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss024	0.369351182007891
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss024	0.608041275914463
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss024	0.64097740330861
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss024	0.649123394881894
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss024	0.383810816559205
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss024	0.304799724148693
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss024	0.49566727987253
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss024	0.62058530757935
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss024	0.36678178194094
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss025	0.305102349747427
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss025	0.353361023488196
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss025	0.269210575225251
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss025	0.316412884745531
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss025	0.271115999389614
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss025	0.282553208442035
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss025	0.37063444241849
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss025	0.2730575665232
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss025	0.325126758280406
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss025	0.286306284725979
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss025	0.201029360978149
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss025	0.302887214573065
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss025	0.180215873243704
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss025	0.158204588087464
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss025	0.197582438822075
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss025	0.184741308973124
conVals_spearman	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss026	0.226344893228355
conVals_spearman	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss026	0.258280528796718
conVals_spearman	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss026	0.302691812880081
conVals_spearman	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss026	0.216467449996685
conVals_spearman	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss026	0.289213003105639
conVals_spearman	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss026	0.362020615230894
conVals_spearman	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss026	0.210010794556012
conVals_spearman	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss026	0.221946132970901
conVals_spearman	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss026	0.413407805674507
conVals_spearman	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss026	0.310885626017622
conVals_spearman	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss026	0.400626798332896
conVals_spearman	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss026	0.356004594967174
conVals_spearman	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss026	0.281276856236534
conVals_spearman	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss026	0.585656139622732
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss026	0.265628511395517
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss026	0.290008412111283
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss001	-0.136793066887642
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss001	0.110032114936081
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss001	-0.0896452191855079
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss001	-0.0603785818063917
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss001	-0.355360275156901
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss001	-0.0779507027977085
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss001	-0.196674316247828
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss001	-0.0786794166950491
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss001	-0.194337029486853
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss001	-0.286554157933238
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss001	-0.366773009395388
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss001	-0.196647858066854
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss001	-0.246825754388847
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss001	-0.238699849152613
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss001	-0.151852408267394
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss001	-0.260165763961687
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss002	-0.415919643030881
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss002	-0.151811397205302
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss002	-0.310035153822051
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss002	-0.205057624759544
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss002	-0.111430898388853
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss002	-0.221518496374882
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss002	-0.126431202436512
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss002	-0.193385388941471
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss002	-0.353180686748102
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss002	-0.233099598457333
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss002	-0.186845517600896
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss002	-0.210038632188893
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss002	-0.308702357559727
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss002	-0.382968940870976
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss002	-0.192852163352553
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss002	-0.169618941473022
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss003	-0.200027051036671
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss003	-0.242615626735954
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss003	-0.237006413596958
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss003	-0.131404741408942
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss003	-0.340114201068446
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss003	-0.266441852112178
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss003	-0.287446526181251
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss003	-0.187768267513387
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss003	-0.225885065488753
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss003	-0.150137903814724
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss003	-0.162931755021833
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss003	-0.0971741294505825
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss003	-0.365750107731537
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss003	-0.153916077768496
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss003	-0.195226554753682
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss003	-0.206453746703246
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss004	-0.202781815997531
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss004	-0.186847073455386
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss004	-0.123702270419408
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss004	-0.343602125604386
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss004	-0.0467302321824281
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss004	-0.22044935685775
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss004	-0.0968517452065421
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss004	-0.247763778295036
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss004	-0.201012777602992
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss004	-0.0725529997379968
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss004	-0.209179136338877
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss004	-0.00701040554091688
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss004	-0.0231383253706318
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss004	-0.361510061200666
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss004	-0.221211456410128
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss004	-0.210969105259279
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss005	-0.229115684005402
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss005	-0.25824340506787
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss005	-0.235658686284782
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss005	-0.135973451391163
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss005	-0.212770103447672
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss005	-0.0982423598317948
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss005	-0.153737260370392
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss005	-0.204074767342909
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss005	-0.152606139423561
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss005	-0.249201271056625
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss005	-0.210772029376491
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss005	-0.299391171989722
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss005	-0.30971264560827
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss005	-0.288850052291986
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss005	-0.2705536014893
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss005	-0.110486459151852
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss006	-0.290709195036101
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss006	-0.280465695847198
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss006	-0.186101450713002
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss006	-0.210823736976488
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss006	-0.176322193509358
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss006	-0.201170610031526
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss006	-0.17972011983676
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss006	-0.086886118388991
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss006	-0.199479463887135
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss006	-0.18350642309784
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss006	-0.268671539353081
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss006	-0.262437469295946
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss006	0.0312938421953162
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss006	-0.200066423520085
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss006	-0.106074069085999
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss006	-0.239054935900456
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss007	-0.158031577036297
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss007	-0.12137395377965
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss007	-0.138539509727734
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss007	-0.111710201474869
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss007	-0.127949722483288
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss007	-0.177440527829005
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss007	-0.167317539811054
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss007	-0.113416817148731
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss007	-0.140344476673993
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss007	-0.166630341484112
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss007	-0.187154087121676
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss007	-0.128585540780414
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss007	-0.0713605237227969
conVals_wbCorr	GLASS	BASE_VS_AJCHANGE	from70to100	lang_LH	ss007	-0.2278475574146
conVals_wbCorr	GLASS	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss007	-0.138288521511048
conVals_wbCorr	GLASS	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss007	-0.218492249212965
conVals_wbCorr	MAN	BASE_VS_NCHANGE	from70to100	lang_LH	ss008	-0.213986654575835
conVals_wbCorr	MAN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss008	-0.331325798040306
conVals_wbCorr	MAN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss008	-0.181666991236924
conVals_wbCorr	MAN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss008	-0.160013737371983
conVals_wbCorr	CAT	BASE_VS_NCHANGE	from70to100	lang_LH	ss008	-0.131409815771295
conVals_wbCorr	CAT	BASE_VS_AJCHANGE	from70to100	lang_LH	ss008	-0.0952681099358585
conVals_wbCorr	CAT	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss008	-0.0754766517275577
conVals_wbCorr	CAT	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss008	-0.134942242542227
conVals_wbCorr	PEN	BASE_VS_NCHANGE	from70to100	lang_LH	ss008	-0.157295702058788
conVals_wbCorr	PEN	BASE_VS_AJCHANGE	from70to100	lang_LH	ss008	-0.0640098846461893
conVals_wbCorr	PEN	BASE_VS_PREPCHANGE	from70to100	lang_LH	ss008	-0.133826986466666
conVals_wbCorr	PEN	BASE_VS_MEANINGPRES	from70to100	lang_LH	ss008	-0.0583415924582024
conVals_wbCorr	GLASS	BASE_VS_NCHANGE	from70to100	lang_LH	ss008	-0.186281379800203
